/usr/local/lib/python3.8/dist-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /opt/pytorch/pytorch/aten/src/ATen/native/TensorShape.cpp:3423.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
<<<iteration:[20/657] - total_loss: 5.1420  obj_loss: 0.0719  noobj_loss: 3.3286  bbox_loss: 0.5320  cls_loss: 0.7457
<<<iteration:[620/657] - total_loss: 0.6124  obj_loss: 0.0892  noobj_loss: 0.3648  bbox_loss: 0.0483  cls_loss: 0.0993
<<<iteration:[640/657] - total_loss: 0.6536  obj_loss: 0.0861  noobj_loss: 0.3630  bbox_loss: 0.0545  cls_loss: 0.1135
epoch:2/100 - Train Loss: 0.8206, Val Loss: 0.5686
<<<iteration:[20/657] - total_loss: 0.6074  obj_loss: 0.0997  noobj_loss: 0.3510  bbox_loss: 0.0452  cls_loss: 0.1062
<<<iteration:[40/657] - total_loss: 0.6050  obj_loss: 0.0974  noobj_loss: 0.3323  bbox_loss: 0.0472  cls_loss: 0.1055
<<<iteration:[60/657] - total_loss: 0.6442  obj_loss: 0.0917  noobj_loss: 0.3294  bbox_loss: 0.0557  cls_loss: 0.1092
<<<iteration:[80/657] - total_loss: 0.6301  obj_loss: 0.0968  noobj_loss: 0.3127  bbox_loss: 0.0492  cls_loss: 0.1310
<<<iteration:[100/657] - total_loss: 0.6030  obj_loss: 0.0992  noobj_loss: 0.3161  bbox_loss: 0.0436  cls_loss: 0.1276
<<<iteration:[120/657] - total_loss: 0.5505  obj_loss: 0.1011  noobj_loss: 0.3086  bbox_loss: 0.0394  cls_loss: 0.0978
<<<iteration:[140/657] - total_loss: 0.5758  obj_loss: 0.0944  noobj_loss: 0.3204  bbox_loss: 0.0446  cls_loss: 0.0980
<<<iteration:[160/657] - total_loss: 0.5682  obj_loss: 0.0923  noobj_loss: 0.3039  bbox_loss: 0.0433  cls_loss: 0.1076
<<<iteration:[180/657] - total_loss: 0.5669  obj_loss: 0.1009  noobj_loss: 0.2870  bbox_loss: 0.0469  cls_loss: 0.0880
<<<iteration:[200/657] - total_loss: 0.5691  obj_loss: 0.1067  noobj_loss: 0.2885  bbox_loss: 0.0439  cls_loss: 0.0988
<<<iteration:[220/657] - total_loss: 0.5439  obj_loss: 0.1090  noobj_loss: 0.2812  bbox_loss: 0.0416  cls_loss: 0.0862
<<<iteration:[240/657] - total_loss: 0.5315  obj_loss: 0.1171  noobj_loss: 0.2780  bbox_loss: 0.0380  cls_loss: 0.0856
<<<iteration:[260/657] - total_loss: 0.5340  obj_loss: 0.1043  noobj_loss: 0.2812  bbox_loss: 0.0399  cls_loss: 0.0896
<<<iteration:[280/657] - total_loss: 0.5439  obj_loss: 0.1022  noobj_loss: 0.2701  bbox_loss: 0.0439  cls_loss: 0.0871
<<<iteration:[300/657] - total_loss: 0.5458  obj_loss: 0.1089  noobj_loss: 0.2678  bbox_loss: 0.0417  cls_loss: 0.0943
<<<iteration:[320/657] - total_loss: 0.4943  obj_loss: 0.1108  noobj_loss: 0.2574  bbox_loss: 0.0348  cls_loss: 0.0806
<<<iteration:[340/657] - total_loss: 0.5210  obj_loss: 0.1211  noobj_loss: 0.2661  bbox_loss: 0.0361  cls_loss: 0.0863
<<<iteration:[360/657] - total_loss: 0.5612  obj_loss: 0.1031  noobj_loss: 0.2519  bbox_loss: 0.0453  cls_loss: 0.1054
<<<iteration:[380/657] - total_loss: 0.5414  obj_loss: 0.1097  noobj_loss: 0.2501  bbox_loss: 0.0408  cls_loss: 0.1025
<<<iteration:[400/657] - total_loss: 0.5360  obj_loss: 0.1135  noobj_loss: 0.2517  bbox_loss: 0.0435  cls_loss: 0.0792
<<<iteration:[420/657] - total_loss: 0.4933  obj_loss: 0.1024  noobj_loss: 0.2469  bbox_loss: 0.0368  cls_loss: 0.0834
<<<iteration:[440/657] - total_loss: 0.5045  obj_loss: 0.1194  noobj_loss: 0.2380  bbox_loss: 0.0360  cls_loss: 0.0859
<<<iteration:[460/657] - total_loss: 0.5348  obj_loss: 0.1106  noobj_loss: 0.2453  bbox_loss: 0.0434  cls_loss: 0.0848
<<<iteration:[480/657] - total_loss: 0.5376  obj_loss: 0.1017  noobj_loss: 0.2308  bbox_loss: 0.0425  cls_loss: 0.1082
<<<iteration:[500/657] - total_loss: 0.9873  obj_loss: 0.0796  noobj_loss: 0.2718  bbox_loss: 0.1331  cls_loss: 0.1061
<<<iteration:[520/657] - total_loss: 0.6713  obj_loss: 0.0878  noobj_loss: 0.2405  bbox_loss: 0.0756  cls_loss: 0.0854
<<<iteration:[540/657] - total_loss: 0.6747  obj_loss: 0.1004  noobj_loss: 0.2471  bbox_loss: 0.0713  cls_loss: 0.0941
<<<iteration:[560/657] - total_loss: 0.5302  obj_loss: 0.1073  noobj_loss: 0.2366  bbox_loss: 0.0445  cls_loss: 0.0821
<<<iteration:[580/657] - total_loss: 0.5302  obj_loss: 0.1209  noobj_loss: 0.2209  bbox_loss: 0.0423  cls_loss: 0.0876
<<<iteration:[600/657] - total_loss: 0.5252  obj_loss: 0.1246  noobj_loss: 0.2217  bbox_loss: 0.0404  cls_loss: 0.0880
<<<iteration:[620/657] - total_loss: 0.5120  obj_loss: 0.1235  noobj_loss: 0.2225  bbox_loss: 0.0379  cls_loss: 0.0876
<<<iteration:[640/657] - total_loss: 0.5501  obj_loss: 0.1151  noobj_loss: 0.2209  bbox_loss: 0.0470  cls_loss: 0.0894
epoch:3/100 - Train Loss: 0.5701, Val Loss: 0.4308
<<<iteration:[20/657] - total_loss: 0.5057  obj_loss: 0.1275  noobj_loss: 0.2239  bbox_loss: 0.0377  cls_loss: 0.0778
<<<iteration:[40/657] - total_loss: 0.4838  obj_loss: 0.1227  noobj_loss: 0.2005  bbox_loss: 0.0338  cls_loss: 0.0917
<<<iteration:[60/657] - total_loss: 0.4788  obj_loss: 0.1271  noobj_loss: 0.2020  bbox_loss: 0.0332  cls_loss: 0.0845
<<<iteration:[80/657] - total_loss: 0.5006  obj_loss: 0.1185  noobj_loss: 0.2033  bbox_loss: 0.0365  cls_loss: 0.0979
<<<iteration:[100/657] - total_loss: 0.4536  obj_loss: 0.1361  noobj_loss: 0.1945  bbox_loss: 0.0327  cls_loss: 0.0568
<<<iteration:[120/657] - total_loss: 0.4761  obj_loss: 0.1282  noobj_loss: 0.1958  bbox_loss: 0.0325  cls_loss: 0.0877
<<<iteration:[140/657] - total_loss: 0.4726  obj_loss: 0.1275  noobj_loss: 0.1907  bbox_loss: 0.0353  cls_loss: 0.0730
<<<iteration:[160/657] - total_loss: 0.4499  obj_loss: 0.1293  noobj_loss: 0.1852  bbox_loss: 0.0316  cls_loss: 0.0700
<<<iteration:[180/657] - total_loss: 0.4716  obj_loss: 0.1332  noobj_loss: 0.1858  bbox_loss: 0.0329  cls_loss: 0.0808
<<<iteration:[200/657] - total_loss: 0.4500  obj_loss: 0.1370  noobj_loss: 0.1743  bbox_loss: 0.0310  cls_loss: 0.0707
<<<iteration:[220/657] - total_loss: 0.4468  obj_loss: 0.1297  noobj_loss: 0.1815  bbox_loss: 0.0293  cls_loss: 0.0799
<<<iteration:[240/657] - total_loss: 0.4423  obj_loss: 0.1297  noobj_loss: 0.1762  bbox_loss: 0.0294  cls_loss: 0.0777
<<<iteration:[260/657] - total_loss: 0.4776  obj_loss: 0.1358  noobj_loss: 0.1763  bbox_loss: 0.0301  cls_loss: 0.1031
<<<iteration:[280/657] - total_loss: 0.4506  obj_loss: 0.1412  noobj_loss: 0.1803  bbox_loss: 0.0289  cls_loss: 0.0749
<<<iteration:[300/657] - total_loss: 0.4792  obj_loss: 0.1371  noobj_loss: 0.1786  bbox_loss: 0.0321  cls_loss: 0.0921
<<<iteration:[320/657] - total_loss: 0.4512  obj_loss: 0.1325  noobj_loss: 0.1726  bbox_loss: 0.0311  cls_loss: 0.0771
<<<iteration:[340/657] - total_loss: 0.4207  obj_loss: 0.1301  noobj_loss: 0.1706  bbox_loss: 0.0265  cls_loss: 0.0731
<<<iteration:[360/657] - total_loss: 0.4496  obj_loss: 0.1379  noobj_loss: 0.1745  bbox_loss: 0.0295  cls_loss: 0.0767
<<<iteration:[380/657] - total_loss: 0.4529  obj_loss: 0.1250  noobj_loss: 0.1603  bbox_loss: 0.0315  cls_loss: 0.0901
<<<iteration:[400/657] - total_loss: 0.4574  obj_loss: 0.1351  noobj_loss: 0.1730  bbox_loss: 0.0316  cls_loss: 0.0777
<<<iteration:[420/657] - total_loss: 0.4443  obj_loss: 0.1322  noobj_loss: 0.1617  bbox_loss: 0.0298  cls_loss: 0.0824
<<<iteration:[440/657] - total_loss: 0.4393  obj_loss: 0.1510  noobj_loss: 0.1640  bbox_loss: 0.0266  cls_loss: 0.0732
<<<iteration:[460/657] - total_loss: 0.4409  obj_loss: 0.1503  noobj_loss: 0.1532  bbox_loss: 0.0260  cls_loss: 0.0837
<<<iteration:[480/657] - total_loss: 0.4682  obj_loss: 0.1349  noobj_loss: 0.1561  bbox_loss: 0.0304  cls_loss: 0.1030
<<<iteration:[500/657] - total_loss: 0.4174  obj_loss: 0.1355  noobj_loss: 0.1595  bbox_loss: 0.0269  cls_loss: 0.0678
<<<iteration:[520/657] - total_loss: 0.4224  obj_loss: 0.1422  noobj_loss: 0.1544  bbox_loss: 0.0273  cls_loss: 0.0665
<<<iteration:[540/657] - total_loss: 0.4588  obj_loss: 0.1367  noobj_loss: 0.1626  bbox_loss: 0.0301  cls_loss: 0.0903
<<<iteration:[560/657] - total_loss: 0.4143  obj_loss: 0.1262  noobj_loss: 0.1591  bbox_loss: 0.0265  cls_loss: 0.0763
<<<iteration:[580/657] - total_loss: 0.4239  obj_loss: 0.1425  noobj_loss: 0.1509  bbox_loss: 0.0255  cls_loss: 0.0786
<<<iteration:[600/657] - total_loss: 0.4447  obj_loss: 0.1477  noobj_loss: 0.1499  bbox_loss: 0.0278  cls_loss: 0.0830
<<<iteration:[620/657] - total_loss: 0.4494  obj_loss: 0.1325  noobj_loss: 0.1510  bbox_loss: 0.0317  cls_loss: 0.0828
<<<iteration:[640/657] - total_loss: 0.4209  obj_loss: 0.1395  noobj_loss: 0.1531  bbox_loss: 0.0261  cls_loss: 0.0744
epoch:4/100 - Train Loss: 0.4525, Val Loss: 0.3907
<<<iteration:[20/657] - total_loss: 0.4587  obj_loss: 0.1470  noobj_loss: 0.1639  bbox_loss: 0.0292  cls_loss: 0.0836
<<<iteration:[40/657] - total_loss: 0.4363  obj_loss: 0.1392  noobj_loss: 0.1433  bbox_loss: 0.0290  cls_loss: 0.0805
<<<iteration:[60/657] - total_loss: 0.4048  obj_loss: 0.1378  noobj_loss: 0.1460  bbox_loss: 0.0242  cls_loss: 0.0732
<<<iteration:[80/657] - total_loss: 0.4303  obj_loss: 0.1352  noobj_loss: 0.1522  bbox_loss: 0.0289  cls_loss: 0.0743
<<<iteration:[100/657] - total_loss: 0.3999  obj_loss: 0.1281  noobj_loss: 0.1438  bbox_loss: 0.0263  cls_loss: 0.0686
<<<iteration:[120/657] - total_loss: 0.3899  obj_loss: 0.1585  noobj_loss: 0.1388  bbox_loss: 0.0202  cls_loss: 0.0612
<<<iteration:[140/657] - total_loss: 0.4287  obj_loss: 0.1494  noobj_loss: 0.1426  bbox_loss: 0.0272  cls_loss: 0.0717
<<<iteration:[160/657] - total_loss: 0.4518  obj_loss: 0.1370  noobj_loss: 0.1499  bbox_loss: 0.0311  cls_loss: 0.0844
<<<iteration:[180/657] - total_loss: 0.4214  obj_loss: 0.1496  noobj_loss: 0.1413  bbox_loss: 0.0264  cls_loss: 0.0692
<<<iteration:[200/657] - total_loss: 0.3994  obj_loss: 0.1421  noobj_loss: 0.1393  bbox_loss: 0.0246  cls_loss: 0.0647
<<<iteration:[220/657] - total_loss: 0.4121  obj_loss: 0.1566  noobj_loss: 0.1417  bbox_loss: 0.0243  cls_loss: 0.0629
<<<iteration:[240/657] - total_loss: 0.4056  obj_loss: 0.1424  noobj_loss: 0.1412  bbox_loss: 0.0264  cls_loss: 0.0607
<<<iteration:[260/657] - total_loss: 0.4176  obj_loss: 0.1451  noobj_loss: 0.1337  bbox_loss: 0.0250  cls_loss: 0.0808
<<<iteration:[280/657] - total_loss: 0.4204  obj_loss: 0.1511  noobj_loss: 0.1381  bbox_loss: 0.0264  cls_loss: 0.0682
<<<iteration:[300/657] - total_loss: 0.4355  obj_loss: 0.1398  noobj_loss: 0.1333  bbox_loss: 0.0292  cls_loss: 0.0831
<<<iteration:[320/657] - total_loss: 0.4052  obj_loss: 0.1530  noobj_loss: 0.1365  bbox_loss: 0.0229  cls_loss: 0.0696
<<<iteration:[340/657] - total_loss: 0.4031  obj_loss: 0.1544  noobj_loss: 0.1379  bbox_loss: 0.0243  cls_loss: 0.0581
<<<iteration:[360/657] - total_loss: 0.3912  obj_loss: 0.1497  noobj_loss: 0.1315  bbox_loss: 0.0228  cls_loss: 0.0616
<<<iteration:[380/657] - total_loss: 0.4094  obj_loss: 0.1512  noobj_loss: 0.1341  bbox_loss: 0.0240  cls_loss: 0.0709
<<<iteration:[400/657] - total_loss: 0.4193  obj_loss: 0.1501  noobj_loss: 0.1371  bbox_loss: 0.0242  cls_loss: 0.0795
<<<iteration:[420/657] - total_loss: 0.4096  obj_loss: 0.1472  noobj_loss: 0.1328  bbox_loss: 0.0253  cls_loss: 0.0695
<<<iteration:[440/657] - total_loss: 0.3924  obj_loss: 0.1497  noobj_loss: 0.1263  bbox_loss: 0.0244  cls_loss: 0.0578
<<<iteration:[460/657] - total_loss: 0.4115  obj_loss: 0.1544  noobj_loss: 0.1288  bbox_loss: 0.0247  cls_loss: 0.0689
<<<iteration:[480/657] - total_loss: 0.4033  obj_loss: 0.1560  noobj_loss: 0.1311  bbox_loss: 0.0233  cls_loss: 0.0653
<<<iteration:[500/657] - total_loss: 0.4277  obj_loss: 0.1433  noobj_loss: 0.1285  bbox_loss: 0.0255  cls_loss: 0.0925
<<<iteration:[520/657] - total_loss: 0.4041  obj_loss: 0.1646  noobj_loss: 0.1212  bbox_loss: 0.0220  cls_loss: 0.0689
<<<iteration:[540/657] - total_loss: 0.3904  obj_loss: 0.1645  noobj_loss: 0.1327  bbox_loss: 0.0223  cls_loss: 0.0481
<<<iteration:[560/657] - total_loss: 0.4021  obj_loss: 0.1508  noobj_loss: 0.1208  bbox_loss: 0.0236  cls_loss: 0.0732
<<<iteration:[580/657] - total_loss: 0.3911  obj_loss: 0.1345  noobj_loss: 0.1259  bbox_loss: 0.0248  cls_loss: 0.0697
<<<iteration:[600/657] - total_loss: 0.4116  obj_loss: 0.1546  noobj_loss: 0.1251  bbox_loss: 0.0235  cls_loss: 0.0769
<<<iteration:[620/657] - total_loss: 0.3950  obj_loss: 0.1459  noobj_loss: 0.1226  bbox_loss: 0.0235  cls_loss: 0.0705
<<<iteration:[640/657] - total_loss: 0.3860  obj_loss: 0.1574  noobj_loss: 0.1233  bbox_loss: 0.0218  cls_loss: 0.0577
epoch:5/100 - Train Loss: 0.4108, Val Loss: 0.3903
<<<iteration:[20/657] - total_loss: 0.3975  obj_loss: 0.1543  noobj_loss: 0.1333  bbox_loss: 0.0227  cls_loss: 0.0631
<<<iteration:[40/657] - total_loss: 0.3908  obj_loss: 0.1532  noobj_loss: 0.1244  bbox_loss: 0.0229  cls_loss: 0.0608
<<<iteration:[60/657] - total_loss: 0.3701  obj_loss: 0.1606  noobj_loss: 0.1198  bbox_loss: 0.0199  cls_loss: 0.0502
<<<iteration:[80/657] - total_loss: 0.3952  obj_loss: 0.1615  noobj_loss: 0.1230  bbox_loss: 0.0211  cls_loss: 0.0667
<<<iteration:[100/657] - total_loss: 0.3856  obj_loss: 0.1505  noobj_loss: 0.1179  bbox_loss: 0.0217  cls_loss: 0.0678
<<<iteration:[120/657] - total_loss: 0.4059  obj_loss: 0.1584  noobj_loss: 0.1202  bbox_loss: 0.0238  cls_loss: 0.0686
<<<iteration:[140/657] - total_loss: 0.3903  obj_loss: 0.1469  noobj_loss: 0.1204  bbox_loss: 0.0231  cls_loss: 0.0677
<<<iteration:[160/657] - total_loss: 0.3915  obj_loss: 0.1660  noobj_loss: 0.1147  bbox_loss: 0.0224  cls_loss: 0.0564
<<<iteration:[180/657] - total_loss: 0.3965  obj_loss: 0.1711  noobj_loss: 0.1231  bbox_loss: 0.0198  cls_loss: 0.0647
<<<iteration:[200/657] - total_loss: 0.4071  obj_loss: 0.1546  noobj_loss: 0.1258  bbox_loss: 0.0241  cls_loss: 0.0690
<<<iteration:[220/657] - total_loss: 0.3954  obj_loss: 0.1510  noobj_loss: 0.1166  bbox_loss: 0.0221  cls_loss: 0.0756
<<<iteration:[240/657] - total_loss: 0.3656  obj_loss: 0.1590  noobj_loss: 0.1103  bbox_loss: 0.0203  cls_loss: 0.0498
<<<iteration:[260/657] - total_loss: 0.4117  obj_loss: 0.1675  noobj_loss: 0.1245  bbox_loss: 0.0228  cls_loss: 0.0681
<<<iteration:[280/657] - total_loss: 0.3866  obj_loss: 0.1662  noobj_loss: 0.1140  bbox_loss: 0.0211  cls_loss: 0.0579
<<<iteration:[300/657] - total_loss: 0.4017  obj_loss: 0.1520  noobj_loss: 0.1078  bbox_loss: 0.0234  cls_loss: 0.0787
<<<iteration:[320/657] - total_loss: 0.3738  obj_loss: 0.1577  noobj_loss: 0.1122  bbox_loss: 0.0191  cls_loss: 0.0643
<<<iteration:[340/657] - total_loss: 0.3709  obj_loss: 0.1768  noobj_loss: 0.1092  bbox_loss: 0.0183  cls_loss: 0.0480
<<<iteration:[360/657] - total_loss: 0.3842  obj_loss: 0.1685  noobj_loss: 0.1150  bbox_loss: 0.0193  cls_loss: 0.0617
<<<iteration:[380/657] - total_loss: 0.3857  obj_loss: 0.1571  noobj_loss: 0.1176  bbox_loss: 0.0198  cls_loss: 0.0710
<<<iteration:[400/657] - total_loss: 0.3746  obj_loss: 0.1573  noobj_loss: 0.1125  bbox_loss: 0.0203  cls_loss: 0.0594
<<<iteration:[420/657] - total_loss: 0.4076  obj_loss: 0.1579  noobj_loss: 0.1122  bbox_loss: 0.0217  cls_loss: 0.0849
